################################################################################
#
# Includes account 89 (Project=LWAradio)
# Generated on Fri Dec 13 11:51:32 2013.
# Reporting account activity from -Infinity to Now.
#
################################################################################

Beginning Balance:                 0.00
------------------ --------------------
Total Credits:                     0.00
Total Debits:                -784171.40
------------------ --------------------
Ending Balance:              3215828.60

Warning: A discrepancy of         -14400000000 credits was detected
UsageRecord Charge 22257    LWAradio ilikeit torque     -3.27 2013-09-03 18:58:46 
UsageRecord Charge 22269    LWAradio ilikeit torque     -0.03 2013-09-03 19:00:34 
UsageRecord Charge 22290    LWAradio ilikeit torque     -0.01 2013-09-03 19:25:46 
UsageRecord Charge 22292    LWAradio ilikeit torque     -0.12 2013-09-03 19:28:25 
UsageRecord Charge 22294    LWAradio ilikeit torque     -0.03 2013-09-03 19:30:08 
UsageRecord Charge 22295    LWAradio ilikeit torque     -0.07 2013-09-03 19:33:59 
UsageRecord Charge 22298    LWAradio ilikeit torque     -9.46 2013-09-03 20:12:45 
UsageRecord Charge 22310    LWAradio ilikeit torque     -3.47 2013-09-03 22:44:38 
UsageRecord Charge 22315    LWAradio ilikeit torque     -1.59 2013-09-03 22:55:31 
UsageRecord Charge 22318    LWAradio ilikeit torque     -0.64 2013-09-03 22:59:15 
UsageRecord Charge 22319    LWAradio ilikeit torque     -1.82 2013-09-03 23:04:34 
UsageRecord Charge 22323    LWAradio ilikeit torque     -1.57 2013-09-03 23:14:12 
UsageRecord Charge 22327    LWAradio ilikeit torque     -5.00 2013-09-03 23:37:33 
UsageRecord Charge 22336    LWAradio ilikeit torque     -0.12 2013-09-03 23:38:11 
UsageRecord Charge 22340    LWAradio ilikeit torque     -0.04 2013-09-03 23:42:53 
UsageRecord Charge 22339    LWAradio ilikeit torque     -0.34 2013-09-03 23:42:59 
UsageRecord Charge 22335    LWAradio ilikeit torque     -1.40 2013-09-03 23:43:08 
UsageRecord Charge 22341    LWAradio ilikeit torque     -0.04 2013-09-03 23:44:09 
UsageRecord Charge 22343    LWAradio ilikeit torque     -2.08 2013-09-03 23:53:26 
UsageRecord Charge 22360    LWAradio ilikeit torque     -0.03 2013-09-04 00:23:15 
UsageRecord Charge 22367    LWAradio ilikeit torque     -1.37 2013-09-04 00:38:48 
UsageRecord Charge 22371    LWAradio ilikeit torque     -1.54 2013-09-04 00:49:45 
UsageRecord Charge 22372    LWAradio ilikeit torque    -10.78 2013-09-04 01:34:55 
UsageRecord Charge 22383    LWAradio ilikeit torque     -2.92 2013-09-04 01:51:01 
UsageRecord Charge 22385    LWAradio ilikeit torque   -317.45 2013-09-04 21:51:36 
UsageRecord Charge 22859    LWAradio ilikeit torque   -906.44 2013-09-05 09:13:41 
UsageRecord Charge 23009    LWAradio ilikeit torque     -7.98 2013-09-05 09:20:30 
UsageRecord Charge 23015    LWAradio ilikeit torque     -0.14 2013-09-05 09:40:43 
UsageRecord Charge 23016    LWAradio ilikeit torque    -59.76 2013-09-05 10:26:04 
UsageRecord Charge 23021    LWAradio ilikeit torque     -7.36 2013-09-05 10:32:50 
UsageRecord Charge 23026    LWAradio ilikeit torque    -10.18 2013-09-05 10:43:00 
UsageRecord Charge 23032    LWAradio ilikeit torque    -22.44 2013-09-05 11:05:36 
UsageRecord Charge 23035    LWAradio ilikeit torque     -4.67 2013-09-05 11:14:44 
UsageRecord Charge 23037    LWAradio ilikeit torque     -9.67 2013-09-05 11:36:23 
UsageRecord Charge 23044    LWAradio ilikeit torque     -6.11 2013-09-05 12:20:11 
UsageRecord Charge 23057    LWAradio ilikeit torque     -8.09 2013-09-05 14:01:38 
UsageRecord Charge 23070    LWAradio ilikeit torque     -0.12 2013-09-05 15:29:50 
UsageRecord Charge 23071    LWAradio ilikeit torque     -1.51 2013-09-05 15:38:12 
UsageRecord Charge 23072    LWAradio ilikeit torque     -4.29 2013-09-05 15:49:03 
UsageRecord Charge 23073    LWAradio ilikeit torque     -0.71 2013-09-05 15:57:14 
UsageRecord Charge 23074    LWAradio ilikeit torque     -1.53 2013-09-05 16:00:30 
UsageRecord Charge 23075    LWAradio ilikeit torque     -0.71 2013-09-05 16:04:16 
UsageRecord Charge 23076    LWAradio ilikeit torque     -0.76 2013-09-05 16:14:31 
UsageRecord Charge 23077    LWAradio ilikeit torque    -10.89 2013-09-05 16:18:39 
UsageRecord Charge 23079    LWAradio ilikeit torque     -1.16 2013-09-05 16:22:38 
UsageRecord Charge 23080    LWAradio ilikeit torque     -2.13 2013-09-05 16:26:22 
UsageRecord Charge 23081    LWAradio ilikeit torque     -2.29 2013-09-05 16:32:59 
UsageRecord Charge 23083    LWAradio ilikeit torque     -4.44 2013-09-05 16:38:38 
UsageRecord Charge 23084    LWAradio ilikeit torque     -9.42 2013-09-05 16:43:58 
UsageRecord Charge 23086    LWAradio ilikeit torque    -66.00 2013-09-05 17:11:34 
UsageRecord Charge 23089    LWAradio ilikeit torque    -29.24 2013-09-05 17:38:56 
UsageRecord Charge 23101    LWAradio ilikeit torque    -10.88 2013-09-05 20:27:59 
UsageRecord Charge 23110    LWAradio ilikeit torque     -7.63 2013-09-05 20:59:14 
UsageRecord Charge 23115    LWAradio ilikeit torque     -1.43 2013-09-05 21:04:20 
UsageRecord Charge 23164    LWAradio ilikeit torque     -0.58 2013-09-06 10:50:24 
UsageRecord Charge 23118    LWAradio ilikeit torque   -551.78 2013-09-06 14:19:44 
UsageRecord Charge 23166    LWAradio ilikeit torque   -274.91 2013-09-06 14:20:11 
UsageRecord Charge 23194    LWAradio ilikeit torque    -16.54 2013-09-06 14:54:35 
UsageRecord Charge 23195    LWAradio ilikeit torque    -42.02 2013-09-06 14:54:39 
UsageRecord Charge 23193    LWAradio ilikeit torque    -95.29 2013-09-06 14:54:58 
UsageRecord Charge 23200    LWAradio ilikeit torque    -35.90 2013-09-06 16:04:54 
UsageRecord Charge 23201    LWAradio ilikeit torque   -728.73 2013-09-07 00:04:27 
UsageRecord Charge 23211    LWAradio ilikeit torque   -255.43 2013-09-07 00:04:28 
UsageRecord Charge 23213    LWAradio ilikeit torque   -119.94 2013-09-07 00:04:28 
UsageRecord Charge 23202    LWAradio ilikeit torque  -1458.67 2013-09-07 00:04:51 
UsageRecord Charge 23232    LWAradio ilikeit torque     -1.79 2013-09-07 00:33:48 
UsageRecord Charge 23233    LWAradio ilikeit torque    -14.60 2013-09-07 01:01:20 
UsageRecord Charge 23235    LWAradio ilikeit torque    -15.05 2013-09-07 01:34:10 
UsageRecord Charge 23236    LWAradio ilikeit torque     -9.68 2013-09-07 01:57:13 
UsageRecord Charge 23259    LWAradio ilikeit torque    -11.73 2013-09-07 09:31:01 
UsageRecord Charge 23262    LWAradio ilikeit torque     -0.84 2013-09-07 09:38:13 
UsageRecord Charge 23261    LWAradio ilikeit torque    -17.82 2013-09-07 09:44:09 
UsageRecord Charge 23260    LWAradio ilikeit torque    -20.11 2013-09-07 09:49:32 
UsageRecord Charge 23265    LWAradio ilikeit torque     -0.78 2013-09-07 09:56:30 
UsageRecord Charge 23267    LWAradio ilikeit torque     -2.19 2013-09-07 10:04:20 
UsageRecord Charge 23269    LWAradio ilikeit torque     -1.38 2013-09-07 10:07:51 
UsageRecord Charge 23271    LWAradio ilikeit torque    -11.60 2013-09-07 10:18:28 
UsageRecord Charge 23238    LWAradio ilikeit torque   -278.92 2013-09-07 10:40:31 
UsageRecord Charge 23273    LWAradio ilikeit torque   -393.40 2013-09-07 15:37:09 
UsageRecord Charge 23298    LWAradio ilikeit torque     -0.07 2013-09-08 12:30:15 
UsageRecord Charge 23301    LWAradio ilikeit torque     -0.20 2013-09-08 12:48:27 
UsageRecord Charge 23302    LWAradio ilikeit torque     -0.11 2013-09-08 12:49:35 
UsageRecord Charge 23305    LWAradio ilikeit torque    -96.89 2013-09-08 13:50:59 
UsageRecord Charge 23354    LWAradio ilikeit torque   -384.84 2013-09-09 00:59:10 
UsageRecord Charge 23358    LWAradio ilikeit torque   -388.62 2013-09-09 01:08:37 
UsageRecord Charge 23356    LWAradio ilikeit torque   -403.84 2013-09-09 01:14:05 
UsageRecord Charge 23363    LWAradio ilikeit torque   -395.04 2013-09-09 01:18:19 
UsageRecord Charge 23355    LWAradio ilikeit torque   -429.51 2013-09-09 01:33:12 
UsageRecord Charge 23361    LWAradio ilikeit torque   -426.60 2013-09-09 01:37:03 
UsageRecord Charge 23359    LWAradio ilikeit torque   -431.69 2013-09-09 01:40:55 
UsageRecord Charge 23364    LWAradio ilikeit torque   -428.73 2013-09-09 01:43:21 
UsageRecord Charge 23360    LWAradio ilikeit torque   -438.62 2013-09-09 01:46:00 
UsageRecord Charge 23357    LWAradio ilikeit torque   -478.27 2013-09-09 02:09:52 
UsageRecord Charge 23368    LWAradio ilikeit torque   -378.22 2013-09-09 06:02:08 
UsageRecord Charge 23366    LWAradio ilikeit torque   -391.33 2013-09-09 06:02:40 
UsageRecord Charge 23367    LWAradio ilikeit torque   -384.87 2013-09-09 06:02:52 
UsageRecord Charge 23372    LWAradio ilikeit torque   -371.00 2013-09-09 06:22:07 
UsageRecord Charge 23365    LWAradio ilikeit torque   -446.27 2013-09-09 06:33:56 
UsageRecord Charge 23369    LWAradio ilikeit torque   -408.53 2013-09-09 06:39:47 
UsageRecord Charge 23371    LWAradio ilikeit torque   -441.24 2013-09-09 07:12:10 
UsageRecord Charge 23374    LWAradio ilikeit torque   -431.00 2013-09-09 07:33:17 
UsageRecord Charge 23373    LWAradio ilikeit torque   -466.73 2013-09-09 07:36:20 
UsageRecord Charge 23370    LWAradio ilikeit torque   -480.40 2013-09-09 07:37:30 
UsageRecord Charge 23376    LWAradio ilikeit torque   -381.16 2013-09-09 10:48:44 
UsageRecord Charge 23375    LWAradio ilikeit torque   -382.84 2013-09-09 10:49:23 
UsageRecord Charge 23377    LWAradio ilikeit torque   -394.27 2013-09-09 10:58:52 
UsageRecord Charge 23381    LWAradio ilikeit torque   -366.38 2013-09-09 11:09:07 
UsageRecord Charge 23378    LWAradio ilikeit torque   -393.11 2013-09-09 11:17:26 
UsageRecord Charge 23382    LWAradio ilikeit torque   -419.07 2013-09-09 11:54:36 
UsageRecord Charge 23383    LWAradio ilikeit torque   -397.09 2013-09-09 12:10:18 
UsageRecord Charge 23388    LWAradio ilikeit torque   -369.67 2013-09-09 12:13:39 
UsageRecord Charge 23389    LWAradio ilikeit torque   -381.09 2013-09-09 12:23:26 
UsageRecord Charge 23384    LWAradio ilikeit torque   -394.31 2013-09-09 12:29:07 
UsageRecord Charge 23403    LWAradio ilikeit torque   -350.47 2013-09-09 15:22:14 
UsageRecord Charge 23404    LWAradio ilikeit torque   -374.00 2013-09-09 15:50:04 
UsageRecord Charge 23390    LWAradio ilikeit torque   -404.76 2013-09-09 15:52:21 
UsageRecord Charge 23391    LWAradio ilikeit torque   -412.98 2013-09-09 15:59:37 
UsageRecord Charge 23405    LWAradio ilikeit torque   -408.80 2013-09-09 16:24:19 
UsageRecord Charge 23406    LWAradio ilikeit torque   -436.80 2013-09-09 17:22:43 
UsageRecord Charge 23480    LWAradio ilikeit torque   -401.33 2013-09-09 19:06:16 
UsageRecord Charge 23481    LWAradio ilikeit torque   -409.20 2013-09-09 19:14:21 
UsageRecord Charge 23483    LWAradio ilikeit torque   -442.07 2013-09-09 19:39:14 
UsageRecord Charge 23482    LWAradio ilikeit torque   -471.51 2013-09-09 20:00:54 
UsageRecord Charge 23487    LWAradio ilikeit torque   -384.11 2013-09-09 20:10:37 
UsageRecord Charge 23488    LWAradio ilikeit torque   -377.00 2013-09-09 20:33:11 
UsageRecord Charge 23489    LWAradio ilikeit torque   -379.60 2013-09-09 20:37:17 
UsageRecord Charge 23492    LWAradio ilikeit torque   -393.84 2013-09-09 20:55:31 
UsageRecord Charge 23493    LWAradio ilikeit torque   -379.29 2013-09-09 21:08:50 
UsageRecord Charge 23531    LWAradio ilikeit torque     -0.35 2013-09-09 22:13:06 
UsageRecord Charge 23532    LWAradio ilikeit torque     -0.78 2013-09-09 22:20:06 
UsageRecord Charge 23494    LWAradio ilikeit torque   -407.78 2013-09-09 22:28:58 
UsageRecord Charge 23533    LWAradio ilikeit torque     -0.02 2013-09-09 22:31:59 
UsageRecord Charge 23534    LWAradio ilikeit torque     -0.08 2013-09-09 22:35:13 
UsageRecord Charge 23535    LWAradio ilikeit torque     -0.04 2013-09-09 22:40:27 
UsageRecord Charge 23543    LWAradio ilikeit torque     -0.02 2013-09-09 22:49:36 
UsageRecord Charge 23544    LWAradio ilikeit torque     -0.02 2013-09-09 22:49:37 
UsageRecord Charge 23545    LWAradio ilikeit torque     -0.03 2013-09-09 22:49:43 
UsageRecord Charge 23546    LWAradio ilikeit torque     -0.01 2013-09-09 22:51:05 
UsageRecord Charge 23548    LWAradio ilikeit torque     -0.02 2013-09-09 22:51:11 
UsageRecord Charge 23547    LWAradio ilikeit torque     -0.05 2013-09-09 22:51:11 
UsageRecord Charge 23551    LWAradio ilikeit torque     -0.05 2013-09-09 22:53:57 
UsageRecord Charge 23495    LWAradio ilikeit torque   -416.27 2013-09-10 00:18:53 
UsageRecord Charge 23587    LWAradio ilikeit torque     -0.36 2013-09-10 00:19:10 
UsageRecord Charge 23588    LWAradio ilikeit torque     -0.18 2013-09-10 00:19:17 
UsageRecord Charge 23589    LWAradio ilikeit torque     -0.09 2013-09-10 00:19:26 
UsageRecord Charge 23590    LWAradio ilikeit torque     -0.31 2013-09-10 00:19:41 
UsageRecord Charge 23496    LWAradio ilikeit torque   -408.27 2013-09-10 00:20:58 
UsageRecord Charge 23555    LWAradio ilikeit torque    -27.28 2013-09-10 00:38:12 
UsageRecord Charge 23554    LWAradio ilikeit torque    -29.91 2013-09-10 00:47:18 
UsageRecord Charge 23538    LWAradio ilikeit torque    -35.23 2013-09-10 00:55:02 
UsageRecord Charge 23598    LWAradio ilikeit torque     -0.31 2013-09-10 00:55:17 
UsageRecord Charge 23599    LWAradio ilikeit torque     -0.20 2013-09-10 00:55:25 
UsageRecord Charge 23600    LWAradio ilikeit torque     -0.29 2013-09-10 00:55:38 
UsageRecord Charge 23601    LWAradio ilikeit torque     -0.20 2013-09-10 00:55:47 
UsageRecord Charge 23556    LWAradio ilikeit torque    -36.18 2013-09-10 01:11:38 
UsageRecord Charge 23604    LWAradio ilikeit torque    -36.78 2013-09-10 01:39:32 
UsageRecord Charge 23592    LWAradio ilikeit torque   -358.76 2013-09-10 04:49:00 
UsageRecord Charge 23583    LWAradio ilikeit torque   -372.89 2013-09-10 04:52:20 
UsageRecord Charge 23593    LWAradio ilikeit torque   -367.11 2013-09-10 04:56:48 
UsageRecord Charge 23582    LWAradio ilikeit torque   -379.87 2013-09-10 04:57:53 
UsageRecord Charge 23585    LWAradio ilikeit torque   -381.84 2013-09-10 04:59:12 
UsageRecord Charge 23584    LWAradio ilikeit torque   -404.29 2013-09-10 05:16:11 
UsageRecord Charge 23594    LWAradio ilikeit torque   -381.02 2013-09-10 05:24:14 
UsageRecord Charge 23606    LWAradio ilikeit torque    -55.13 2013-09-10 05:30:25 
UsageRecord Charge 23603    LWAradio ilikeit torque   -378.84 2013-09-10 05:40:17 
UsageRecord Charge 23595    LWAradio ilikeit torque   -395.49 2013-09-10 05:44:09 
UsageRecord Charge 23613    LWAradio ilikeit torque   -384.47 2013-09-10 10:04:48 
UsageRecord Charge 23614    LWAradio ilikeit torque   -390.04 2013-09-10 10:17:04 
UsageRecord Charge 23615    LWAradio ilikeit torque   -388.40 2013-09-10 10:21:50 
UsageRecord Charge 23617    LWAradio ilikeit torque   -379.07 2013-09-10 10:28:44 
UsageRecord Charge 23616    LWAradio ilikeit torque   -428.00 2013-09-10 11:01:43 
UsageRecord Charge 23618    LWAradio ilikeit torque   -375.76 2013-09-10 14:46:49 
UsageRecord Charge 23621    LWAradio ilikeit torque   -371.49 2013-09-10 15:07:36 
UsageRecord Charge 23619    LWAradio ilikeit torque   -399.96 2013-09-10 15:17:05 
UsageRecord Charge 23620    LWAradio ilikeit torque   -418.07 2013-09-10 15:35:24 
UsageRecord Charge 23622    LWAradio ilikeit torque   -419.20 2013-09-10 16:16:12 
UsageRecord Charge 23605    LWAradio ilikeit torque  -1397.31 2013-09-10 19:07:55 
UsageRecord Charge 23610    LWAradio ilikeit torque  -1134.84 2013-09-10 19:08:15 
UsageRecord Charge 23609    LWAradio ilikeit torque  -1140.80 2013-09-10 19:08:15 
UsageRecord Charge 23611    LWAradio ilikeit torque  -1133.82 2013-09-10 19:08:19 
UsageRecord Charge 23612    LWAradio ilikeit torque  -1132.07 2013-09-10 19:08:20 
UsageRecord Charge 23629    LWAradio ilikeit torque     -0.11 2013-09-10 19:08:29 
UsageRecord Charge 23630    LWAradio ilikeit torque     -0.11 2013-09-10 19:08:30 
UsageRecord Charge 23631    LWAradio ilikeit torque     -0.22 2013-09-10 19:08:30 
UsageRecord Charge 23632    LWAradio ilikeit torque     -0.22 2013-09-10 19:08:33 
UsageRecord Charge 23623    LWAradio ilikeit torque   -392.60 2013-09-10 19:41:25 
UsageRecord Charge 23624    LWAradio ilikeit torque   -392.51 2013-09-10 20:02:11 
UsageRecord Charge 23626    LWAradio ilikeit torque   -392.09 2013-09-10 20:29:51 
UsageRecord Charge 23625    LWAradio ilikeit torque   -432.67 2013-09-10 20:42:08 
UsageRecord Charge 23627    LWAradio ilikeit torque   -395.71 2013-09-10 21:13:31 
UsageRecord Charge 23686    LWAradio ilikeit torque   -393.69 2013-09-11 00:03:50 
UsageRecord Charge 23685    LWAradio ilikeit torque   -402.04 2013-09-11 00:10:21 
UsageRecord Charge 23688    LWAradio ilikeit torque   -404.33 2013-09-11 00:12:09 
UsageRecord Charge 23687    LWAradio ilikeit torque   -420.44 2013-09-11 00:24:09 
UsageRecord Charge 23689    LWAradio ilikeit torque   -382.36 2013-09-11 00:28:43 
UsageRecord Charge 23628    LWAradio ilikeit torque   -440.47 2013-09-11 00:38:47 
UsageRecord Charge 23690    LWAradio ilikeit torque   -388.89 2013-09-11 00:54:18 
UsageRecord Charge 23691    LWAradio ilikeit torque   -407.76 2013-09-11 01:36:07 
UsageRecord Charge 23692    LWAradio ilikeit torque   -400.87 2013-09-11 01:43:13 
UsageRecord Charge 24017    LWAradio ilikeit torque   -364.62 2013-09-11 01:47:24 
UsageRecord Charge 24018    LWAradio ilikeit torque   -377.36 2013-09-11 04:46:56 
UsageRecord Charge 24019    LWAradio ilikeit torque   -404.87 2013-09-11 05:14:04 
UsageRecord Charge 24021    LWAradio ilikeit torque   -390.87 2013-09-11 05:17:38 
UsageRecord Charge 24022    LWAradio ilikeit torque   -408.27 2013-09-11 05:35:19 
UsageRecord Charge 24023    LWAradio ilikeit torque   -399.71 2013-09-11 05:39:00 
UsageRecord Charge 24020    LWAradio ilikeit torque   -443.24 2013-09-11 05:45:06 
UsageRecord Charge 24024    LWAradio ilikeit torque   -394.38 2013-09-11 05:50:16 
UsageRecord Charge 24026    LWAradio ilikeit torque   -345.56 2013-09-11 06:02:31 
UsageRecord Charge 24025    LWAradio ilikeit torque   -356.53 2013-09-11 06:04:02 
UsageRecord Charge 24027    LWAradio ilikeit torque   -423.07 2013-09-11 07:05:14 
UsageRecord Charge 24029    LWAradio ilikeit torque   -372.69 2013-09-11 09:53:58 
UsageRecord Charge 24033    LWAradio ilikeit torque   -348.91 2013-09-11 10:07:01 
UsageRecord Charge 24028    LWAradio ilikeit torque   -427.27 2013-09-11 10:07:40 
UsageRecord Charge 24030    LWAradio ilikeit torque   -403.58 2013-09-11 10:20:37 
UsageRecord Charge 24031    LWAradio ilikeit torque   -409.16 2013-09-11 10:42:23 
UsageRecord Charge 24034    LWAradio ilikeit torque   -401.69 2013-09-11 10:51:44 
UsageRecord Charge 24032    LWAradio ilikeit torque   -424.87 2013-09-11 10:58:11 
UsageRecord Charge 24036    LWAradio ilikeit torque   -395.04 2013-09-11 11:00:50 
UsageRecord Charge 24035    LWAradio ilikeit torque   -399.98 2013-09-11 11:02:43 
UsageRecord Charge 24104    LWAradio ilikeit torque   -389.00 2013-09-11 15:28:37 
UsageRecord Charge 24113    LWAradio ilikeit torque   -358.84 2013-09-11 15:32:11 
UsageRecord Charge 24105    LWAradio ilikeit torque   -403.96 2013-09-11 15:39:56 
UsageRecord Charge 24111    LWAradio ilikeit torque   -385.89 2013-09-11 15:47:58 
UsageRecord Charge 24109    LWAradio ilikeit torque   -412.60 2013-09-11 15:52:10 
UsageRecord Charge 24112    LWAradio ilikeit torque   -393.38 2013-09-11 15:56:06 
UsageRecord Charge 24108    LWAradio ilikeit torque   -428.58 2013-09-11 15:58:47 
UsageRecord Charge 24106    LWAradio ilikeit torque   -429.71 2013-09-11 15:59:16 
UsageRecord Charge 24107    LWAradio ilikeit torque   -440.93 2013-09-11 16:07:56 
UsageRecord Charge 24110    LWAradio ilikeit torque   -438.71 2013-09-11 16:21:10 
UsageRecord Charge 24115    LWAradio ilikeit torque   -393.80 2013-09-11 20:27:58 
UsageRecord Charge 24116    LWAradio ilikeit torque   -384.76 2013-09-11 20:28:40 
UsageRecord Charge 24121    LWAradio ilikeit torque   -359.20 2013-09-11 20:29:11 
UsageRecord Charge 24114    LWAradio ilikeit torque   -404.42 2013-09-11 20:32:25 
UsageRecord Charge 24117    LWAradio ilikeit torque   -384.00 2013-09-11 20:36:04 
UsageRecord Charge 24118    LWAradio ilikeit torque   -384.80 2013-09-11 20:41:05 
UsageRecord Charge 24120    LWAradio ilikeit torque   -396.27 2013-09-11 20:56:29 
UsageRecord Charge 24122    LWAradio ilikeit torque   -394.78 2013-09-11 21:04:25 
UsageRecord Charge 24119    LWAradio ilikeit torque   -430.13 2013-09-11 21:18:53 
UsageRecord Charge 24123    LWAradio ilikeit torque   -425.78 2013-09-11 21:40:55 
UsageRecord Charge 24127    LWAradio ilikeit torque   -379.33 2013-09-12 01:12:44 
UsageRecord Charge 24128    LWAradio ilikeit torque   -380.80 2013-09-12 01:14:25 
UsageRecord Charge 24129    LWAradio ilikeit torque   -392.84 2013-09-12 01:24:06 
UsageRecord Charge 24187    LWAradio ilikeit torque   -389.18 2013-09-12 01:33:22 
UsageRecord Charge 24245    LWAradio ilikeit torque   -347.62 2013-09-12 01:40:01 
UsageRecord Charge 24130    LWAradio ilikeit torque   -412.24 2013-09-12 01:41:43 
UsageRecord Charge 24186    LWAradio ilikeit torque   -411.24 2013-09-12 01:44:57 
UsageRecord Charge 24188    LWAradio ilikeit torque   -388.47 2013-09-12 01:48:08 
UsageRecord Charge 24189    LWAradio ilikeit torque   -381.51 2013-09-12 01:50:41 
UsageRecord Charge 24246    LWAradio ilikeit torque   -339.78 2013-09-12 01:55:50 
UsageRecord Charge 24247    LWAradio ilikeit torque   -384.33 2013-09-12 06:01:18 
UsageRecord Charge 24608    LWAradio ilikeit torque   -367.60 2013-09-12 06:09:19 
UsageRecord Charge 24607    LWAradio ilikeit torque   -380.27 2013-09-12 06:09:42 
UsageRecord Charge 24248    LWAradio ilikeit torque   -399.53 2013-09-12 06:14:20 
UsageRecord Charge 24614    LWAradio ilikeit torque   -370.44 2013-09-12 06:26:23 
UsageRecord Charge 24613    LWAradio ilikeit torque   -381.02 2013-09-12 06:30:58 
UsageRecord Charge 24609    LWAradio ilikeit torque   -402.73 2013-09-12 06:42:21 
UsageRecord Charge 24610    LWAradio ilikeit torque   -416.38 2013-09-12 06:54:17 
UsageRecord Charge 24615    LWAradio ilikeit torque   -409.09 2013-09-12 06:57:35 
UsageRecord Charge 24616    LWAradio ilikeit torque   -414.93 2013-09-12 07:07:33 
UsageRecord Charge 24636    LWAradio ilikeit torque    -16.16 2013-09-12 09:42:11 
UsageRecord Charge 24637    LWAradio ilikeit torque     -2.64 2013-09-12 10:01:50 
UsageRecord Charge 24638    LWAradio ilikeit torque     -0.76 2013-09-12 10:09:33 
UsageRecord Charge 24643    LWAradio ilikeit torque     -0.30 2013-09-12 10:27:13 
UsageRecord Charge 24650    LWAradio ilikeit torque     -0.04 2013-09-12 10:43:12 
UsageRecord Charge 24651    LWAradio ilikeit torque     -0.03 2013-09-12 10:45:38 
UsageRecord Charge 24645    LWAradio ilikeit torque    -13.76 2013-09-12 11:22:26 
UsageRecord Charge 24647    LWAradio ilikeit torque    -13.28 2013-09-12 11:26:52 
UsageRecord Charge 24646    LWAradio ilikeit torque    -13.72 2013-09-12 11:26:52 
UsageRecord Charge 24649    LWAradio ilikeit torque    -13.24 2013-09-12 11:26:56 
UsageRecord Charge 24648    LWAradio ilikeit torque    -13.32 2013-09-12 11:26:56 
UsageRecord Charge 24664    LWAradio ilikeit torque     -1.00 2013-09-12 11:27:16 
UsageRecord Charge 24667    LWAradio ilikeit torque    -32.23 2013-09-12 13:27:36 
UsageRecord Charge 24673    LWAradio ilikeit torque    -32.04 2013-09-12 13:32:55 
UsageRecord Charge 24671    LWAradio ilikeit torque    -32.09 2013-09-12 13:33:00 
UsageRecord Charge 24672    LWAradio ilikeit torque    -32.12 2013-09-12 13:33:12 
UsageRecord Charge 24674    LWAradio ilikeit torque    -32.22 2013-09-12 13:33:41 
UsageRecord Charge 24675    LWAradio ilikeit torque    -32.22 2013-09-12 13:34:31 
UsageRecord Charge 24738    LWAradio ilikeit torque    -31.40 2013-09-12 15:48:16 
UsageRecord Charge 24740    LWAradio ilikeit torque    -32.14 2013-09-12 15:50:45 
UsageRecord Charge 24737    LWAradio ilikeit torque    -32.19 2013-09-12 15:50:55 
UsageRecord Charge 24735    LWAradio ilikeit torque    -32.27 2013-09-12 15:51:02 
UsageRecord Charge 24739    LWAradio ilikeit torque    -32.22 2013-09-12 15:51:03 
UsageRecord Charge 24736    LWAradio ilikeit torque    -32.28 2013-09-12 15:51:04 
UsageRecord Charge 24820    LWAradio ilikeit torque     -0.37 2013-09-12 16:46:10 
UsageRecord Charge 24823    LWAradio ilikeit torque     -0.12 2013-09-12 16:52:23 
UsageRecord Charge 24825    LWAradio ilikeit torque    -31.75 2013-09-12 18:53:27 
UsageRecord Charge 24826    LWAradio ilikeit torque    -32.17 2013-09-12 18:57:24 
UsageRecord Charge 24799    LWAradio ilikeit torque   -374.60 2013-09-12 20:55:31 
UsageRecord Charge 24804    LWAradio ilikeit torque   -390.93 2013-09-12 21:08:26 
UsageRecord Charge 24864    LWAradio ilikeit torque     -0.35 2013-09-12 21:26:14 
UsageRecord Charge 24806    LWAradio ilikeit torque   -419.49 2013-09-12 21:29:55 
UsageRecord Charge 24801    LWAradio ilikeit torque   -425.04 2013-09-12 21:33:58 
UsageRecord Charge 24800    LWAradio ilikeit torque   -426.02 2013-09-12 21:34:05 
UsageRecord Charge 24802    LWAradio ilikeit torque   -435.64 2013-09-12 21:41:50 
UsageRecord Charge 24803    LWAradio ilikeit torque   -450.42 2013-09-12 21:52:38 
UsageRecord Charge 24805    LWAradio ilikeit torque   -462.91 2013-09-12 22:02:29 
UsageRecord Charge 24869    LWAradio ilikeit torque    -10.11 2013-09-12 22:23:29 
UsageRecord Charge 24870    LWAradio ilikeit torque    -10.03 2013-09-12 22:24:24 
UsageRecord Charge 24866    LWAradio ilikeit torque    -32.10 2013-09-12 23:41:48 
UsageRecord Charge 24867    LWAradio ilikeit torque    -32.08 2013-09-12 23:43:28 
UsageRecord Charge 24871    LWAradio ilikeit torque    -44.60 2013-09-13 00:42:10 
UsageRecord Charge 24872    LWAradio ilikeit torque    -48.22 2013-09-13 00:58:39 
UsageRecord Charge 24878    LWAradio ilikeit torque    -45.84 2013-09-13 01:00:11 
UsageRecord Charge 24879    LWAradio ilikeit torque    -45.98 2013-09-13 01:00:42 
UsageRecord Charge 24876    LWAradio ilikeit torque    -46.05 2013-09-13 01:00:49 
UsageRecord Charge 24877    LWAradio ilikeit torque    -46.14 2013-09-13 01:01:12 
UsageRecord Charge 24948    LWAradio ilikeit torque    -14.40 2013-09-13 01:01:22 
